,Open,High,Low,Close
2023-05-02,191.360001,192.5,189.75,192.25
2023-05-03,192.580002,193.25,191.779999,192.179993
2023-05-04,193.080002,193.949997,192.160004,193.380005
2023-05-05,192.820007,194.479996,192.389999,194.270004
2023-05-08,193.399994,194.0,192.649994,193.350006
2023-05-09,193.860001,194.669998,192.710007,194.139999
2023-05-10,194.110001,195.580002,192.669998,194.270004
2023-05-11,194.279999,195.520004,193.0,195.339996
2023-05-12,195.339996,196.220001,194.949997,196.119995
2023-05-15,196.570007,196.880005,194.0,194.270004
2023-05-16,194.479996,194.479996,192.539993,193.429993
2023-05-17,193.309998,193.589996,190.839996,192.059998
2023-05-18,191.320007,191.710007,190.410004,191.559998
2023-05-19,192.460007,192.860001,191.100006,191.839996
2023-05-22,191.190002,191.389999,186.410004,186.639999
2023-05-23,186.490005,186.630005,184.589996,186.070007
2023-05-24,186.270004,186.740005,184.369995,184.889999
2023-05-25,182.699997,184.220001,181.949997,183.800003
2023-05-26,183.710007,184.25,182.399994,183.580002
2023-05-30,182.059998,183.089996,180.699997,181.610001
2023-05-31,182.860001,184.619995,181.460007,182.350006
2023-06-01,182.419998,182.690002,180.800003,182.190002
2023-06-02,182.020004,184.289993,181.699997,184.059998
2023-06-05,183.850006,186.169998,183.610001,184.190002
2023-06-06,184.979996,185.119995,180.429993,181.559998
2023-06-07,180.710007,181.740005,179.699997,180.110001
2023-06-08,179.699997,182.300003,179.330002,182.100006
2023-06-09,181.710007,182.830002,181.0,182.350006
2023-06-12,182.490005,182.729996,180.690002,181.899994
2023-06-13,182.130005,182.190002,181.080002,181.539993
2023-06-14,182.0,183.649994,181.440002,183.169998
2023-06-15,184.259995,186.169998,183.520004,185.710007
2023-06-16,186.139999,187.589996,185.699997,186.039993
2023-06-20,186.539993,187.869995,185.240005,185.309998
2023-06-21,185.720001,186.880005,184.190002,185.429993
2023-06-22,186.729996,187.580002,185.869995,187.350006
2023-06-23,188.0,188.0,185.949997,186.070007
2023-06-26,186.160004,186.429993,184.119995,184.889999
2023-06-27,184.669998,186.610001,183.960007,186.220001
2023-06-28,186.25,186.740005,183.380005,183.699997
2023-06-29,183.25,183.889999,181.389999,183.880005
2023-06-30,184.039993,185.520004,183.880005,185.220001
2023-07-03,184.300003,185.639999,183.470001,185.600006
2023-07-05,185.0,186.690002,184.970001,186.580002
2023-07-06,185.809998,186.75,184.889999,186.600006
2023-07-07,185.820007,185.880005,183.029999,183.080002
2023-07-10,184.070007,185.910004,183.779999,184.300003
2023-07-11,184.380005,184.729996,182.419998,183.979996
2023-07-12,183.979996,184.610001,182.979996,183.169998
2023-07-13,185.800003,188.059998,183.259995,187.529999
2023-07-14,187.860001,188.630005,187.089996,188.210007
2023-07-17,186.339996,187.009995,185.419998,185.630005
2023-07-18,185.440002,186.820007,183.820007,184.449997
2023-07-19,185.0,186.600006,184.419998,186.259995
2023-07-20,187.5,189.990005,186.809998,189.300003
2023-07-21,190.110001,191.470001,189.300003,190.160004
2023-07-24,190.589996,191.429993,190.139999,190.919998
2023-07-25,190.410004,192.009995,190.059998,191.360001
2023-07-26,191.119995,192.380005,190.059998,191.600006
2023-07-27,192.0,192.289993,188.399994,188.529999
2023-07-28,190.139999,191.369995,189.789993,190.309998
2023-07-31,189.449997,189.589996,186.850006,187.460007
2023-08-01,187.490005,188.600006,186.399994,186.820007
2023-08-02,186.589996,189.970001,186.399994,188.309998
2023-08-03,188.169998,189.220001,186.970001,187.119995
2023-08-04,187.119995,188.009995,184.350006,184.600006
2023-08-07,185.279999,187.210007,185.100006,186.889999
2023-08-08,187.199997,187.479996,184.029999,184.440002
2023-08-09,183.880005,185.0,182.630005,183.979996
2023-08-10,184.220001,185.589996,183.529999,183.75
2023-08-11,184.0,184.279999,183.279999,184.039993
2023-08-14,184.389999,184.860001,183.130005,183.619995
2023-08-15,183.149994,183.460007,181.130005,181.350006
2023-08-16,181.600006,182.949997,180.949997,181.210007
2023-08-17,181.210007,181.410004,178.320007,178.449997
2023-08-18,178.460007,179.550003,177.270004,178.179993
2023-08-21,177.729996,177.960007,176.229996,177.050003
2023-08-22,176.179993,176.820007,175.309998,175.699997
2023-08-23,177.25,178.279999,176.369995,178.119995
2023-08-24,178.009995,180.440002,177.100006,177.179993
2023-08-25,178.059998,179.710007,177.839996,179.419998
2023-08-28,180.820007,181.179993,179.339996,180.25
2023-08-29,180.300003,181.220001,179.020004,180.929993
2023-08-30,181.460007,182.259995,180.720001,181.080002
2023-08-31,179.339996,179.630005,177.860001,177.919998
2023-09-01,178.729996,178.809998,174.639999,175.320007
2023-09-05,175.270004,175.880005,173.649994,174.160004
2023-09-06,174.919998,174.990005,173.479996,174.729996
2023-09-07,175.850006,177.059998,175.210007,176.399994
2023-09-08,175.809998,177.149994,175.610001,176.270004
2023-09-11,176.830002,179.429993,176.830002,178.929993
2023-09-12,178.740005,178.919998,177.800003,178.270004
2023-09-13,178.330002,180.139999,178.210007,179.679993
2023-09-14,179.940002,181.690002,179.330002,181.229996
2023-09-15,181.410004,181.820007,179.610001,179.839996
2023-09-18,181.0,181.0,178.429993,179.380005
2023-09-19,178.860001,179.130005,177.300003,178.320007
2023-09-20,179.089996,179.419998,177.559998,178.380005
2023-09-21,178.100006,178.330002,175.130005,175.380005
2023-09-22,174.940002,176.389999,174.369995,175.270004
2023-09-25,174.679993,175.440002,173.179993,174.330002
2023-09-26,173.0,173.720001,171.639999,172.520004
2023-09-27,172.309998,172.690002,169.029999,169.570007
2023-09-28,169.929993,170.179993,168.179993,169.5
2023-09-29,170.509995,170.839996,168.039993,169.440002
2023-10-02,169.080002,169.490005,167.320007,169.169998
2023-10-03,168.860001,170.0,167.029999,167.699997
2023-10-04,168.449997,169.130005,167.059998,168.910004
2023-10-05,168.770004,168.809998,159.869995,160.100006
2023-10-06,158.779999,160.919998,155.830002,160.289993
2023-10-09,160.0,161.419998,158.639999,161.360001
2023-10-10,164.25,165.179993,162.029999,164.399994
2023-10-11,165.009995,165.440002,161.600006,162.619995
2023-10-12,162.600006,162.649994,157.429993,158.080002
2023-10-13,158.619995,160.240005,157.949997,160.0
2023-10-16,161.0,161.949997,159.800003,161.080002
2023-10-17,160.0,161.630005,159.160004,160.369995
2023-10-18,161.020004,163.399994,160.869995,162.029999
2023-10-19,161.899994,162.720001,160.410004,160.559998
2023-10-20,161.369995,162.229996,159.710007,160.0
2023-10-23,159.600006,161.600006,159.059998,160.080002
2023-10-24,160.410004,162.850006,159.679993,162.190002
2023-10-25,162.050003,163.5,161.470001,162.350006
2023-10-26,162.679993,163.360001,161.300003,161.410004
2023-10-27,162.020004,162.139999,158.889999,159.619995
2023-10-30,161.300003,162.580002,160.740005,162.279999
2023-10-31,162.949997,163.350006,161.660004,163.279999
2023-11-01,163.669998,165.429993,162.759995,164.869995
2023-11-02,164.740005,167.160004,164.669998,166.830002
2023-11-03,168.679993,168.809998,166.690002,166.789993
2023-11-06,165.460007,167.5,165.210007,166.699997
2023-11-07,166.800003,167.710007,166.119995,167.179993
2023-11-08,168.169998,168.339996,166.660004,167.389999
2023-11-09,167.580002,167.860001,165.809998,166.160004
2023-11-10,167.309998,167.779999,164.860001,166.919998
2023-11-13,167.0,168.779999,166.460007,167.770004
2023-11-14,167.949997,168.440002,166.889999,168.110001
2023-11-15,168.699997,168.789993,166.270004,167.25
2023-11-16,168.389999,170.0,166.399994,167.710007
2023-11-17,168.050003,168.25,165.770004,166.759995
2023-11-20,166.0,166.770004,165.720001,166.520004
2023-11-21,167.110001,167.860001,165.919998,167.800003
2023-11-22,168.350006,169.570007,168.300003,169.220001
2023-11-24,168.949997,170.020004,168.949997,169.369995
2023-11-27,169.699997,169.699997,168.089996,168.320007
2023-11-28,168.380005,169.759995,168.020004,168.860001
2023-11-29,169.100006,169.119995,166.649994,167.160004
2023-11-30,166.110001,168.360001,164.820007,168.289993
2023-12-01,168.369995,168.850006,167.380005,168.690002
2023-12-04,168.399994,169.919998,168.190002,169.139999
2023-12-05,169.149994,169.570007,167.710007,167.940002
2023-12-06,167.979996,168.320007,166.729996,167.509995
2023-12-07,168.0,168.300003,166.699997,167.460007
2023-12-08,167.039993,167.119995,165.270004,165.679993
2023-12-11,167.440002,168.130005,166.460007,167.820007
2023-12-12,169.279999,169.279999,167.710007,168.470001
2023-12-13,168.539993,172.050003,168.119995,172.009995
2023-12-14,171.649994,171.970001,167.940002,168.25
2023-12-15,,166.52182757854462,167.8488440439105,
