,Open,High,Low,Close
2023-04-03,147.729996,148.949997,147.5,148.690002
2023-04-04,148.529999,148.789993,147.020004,147.229996
2023-04-05,147.169998,149.880005,147.139999,149.669998
2023-04-06,148.800003,151.039993,148.520004,150.800003
2023-04-10,150.360001,151.119995,149.770004,150.509995
2023-04-11,151.0,151.0,149.619995,150.070007
2023-04-12,149.789993,150.970001,149.169998,149.339996
2023-04-13,149.649994,150.0,148.199997,149.490005
2023-04-14,149.029999,149.889999,148.149994,148.479996
2023-04-17,148.639999,149.669998,148.5,149.520004
2023-04-18,149.779999,150.339996,149.440002,149.850006
2023-04-19,150.839996,151.410004,149.770004,150.009995
2023-04-20,150.210007,151.389999,149.600006,150.970001
2023-04-21,151.960007,152.300003,151.179993,151.729996
2023-04-24,151.710007,152.949997,151.710007,152.759995
2023-04-25,153.289993,153.75,151.330002,151.570007
2023-04-26,150.979996,151.410004,150.220001,150.910004
2023-04-27,150.779999,151.940002,150.779999,151.380005
2023-04-28,151.289993,152.169998,150.179993,150.970001
2023-05-01,151.039993,152.539993,150.929993,151.589996
2023-05-02,151.470001,151.490005,149.460007,151.179993
2023-05-03,151.559998,152.100006,150.270004,150.619995
2023-05-04,150.550003,150.990005,149.490005,150.470001
2023-05-05,150.300003,152.009995,149.830002,151.770004
2023-05-08,151.270004,152.949997,151.059998,152.720001
2023-05-09,152.720001,153.179993,152.339996,152.979996
2023-05-10,153.690002,154.350006,151.229996,152.550003
2023-05-11,152.550003,153.270004,152.0,153.119995
2023-05-12,153.600006,154.070007,152.710007,153.070007
2023-05-15,153.5,153.850006,151.380005,151.880005
2023-05-16,150.850006,151.529999,149.570007,149.779999
2023-05-17,151.139999,151.149994,148.710007,149.529999
2023-05-18,151.800003,154.289993,149.949997,151.470001
2023-05-19,151.399994,151.460007,149.110001,149.910004
2023-05-22,149.699997,150.080002,148.289993,148.589996
2023-05-23,148.009995,148.860001,147.080002,148.309998
2023-05-24,148.509995,148.539993,146.300003,147.630005
2023-05-25,146.880005,147.440002,145.089996,146.160004
2023-05-26,145.699997,146.820007,145.470001,146.419998
2023-05-30,146.300003,147.289993,145.600006,146.059998
2023-05-31,145.419998,147.309998,145.009995,146.869995
2023-06-01,146.210007,147.899994,145.940002,147.410004
2023-06-02,147.220001,149.009995,147.100006,148.820007
2023-06-05,149.369995,151.25,149.369995,149.800003
2023-06-06,149.699997,150.190002,148.509995,149.779999
2023-06-07,149.25,150.360001,149.039993,150.0
2023-06-08,150.389999,152.429993,149.789993,152.169998
2023-06-09,152.160004,153.720001,151.600006,153.089996
2023-06-12,153.429993,154.300003,153.169998,154.100006
2023-06-13,154.520004,155.509995,154.070007,155.300003
2023-06-14,155.910004,157.330002,155.610001,156.869995
2023-06-15,157.0,158.229996,156.979996,157.729996
2023-06-16,158.080002,158.149994,155.279999,155.529999
2023-06-20,154.699997,155.449997,153.880005,154.160004
2023-06-21,154.210007,155.339996,153.360001,154.460007
2023-06-22,154.979996,156.080002,154.479996,155.75
2023-06-23,155.880005,156.289993,155.020004,155.460007
2023-06-26,155.649994,155.779999,154.320007,155.050003
2023-06-27,154.149994,155.850006,154.059998,154.490005
2023-06-28,154.729996,155.679993,154.639999,155.330002
2023-06-29,154.509995,154.75,153.139999,154.279999
2023-06-30,154.970001,157.529999,154.779999,157.179993
2023-07-03,156.809998,158.440002,156.330002,158.199997
2023-07-05,158.160004,159.119995,157.339996,158.110001
2023-07-06,157.929993,158.179993,156.869995,157.110001
2023-07-07,155.809998,156.289993,153.449997,153.490005
2023-07-10,154.559998,155.5,154.320007,154.880005
2023-07-11,154.770004,155.509995,153.860001,154.649994
2023-07-12,155.309998,155.889999,154.820007,155.039993
2023-07-13,155.429993,155.600006,153.690002,154.130005
2023-07-14,154.119995,154.669998,153.580002,154.660004
2023-07-17,154.399994,154.979996,153.820007,154.850006
2023-07-18,154.669998,155.660004,153.860001,154.570007
2023-07-19,154.800003,155.199997,153.75,154.619995
2023-07-20,154.929993,157.550003,154.899994,157.479996
2023-07-21,157.899994,158.779999,157.440002,158.369995
2023-07-24,158.449997,159.479996,157.559998,159.300003
2023-07-25,160.460007,160.509995,158.279999,159.169998
2023-07-26,159.240005,160.690002,158.940002,159.740005
2023-07-27,160.080002,160.639999,159.130005,159.160004
2023-07-28,159.289993,160.940002,159.289993,159.910004
2023-07-31,159.960007,160.639999,158.910004,159.860001
2023-08-01,159.949997,160.449997,158.960007,159.110001
2023-08-02,158.529999,160.429993,158.529999,159.220001
2023-08-03,159.020004,159.5,158.509995,159.259995
2023-08-04,159.759995,160.25,157.960007,158.339996
2023-08-07,159.5,161.210007,159.110001,160.490005
2023-08-08,160.990005,161.619995,159.509995,160.649994
2023-08-09,160.910004,162.100006,160.710007,160.910004
2023-08-10,160.789993,161.75,160.029999,160.259995
2023-08-11,160.550003,161.830002,160.100006,161.199997
2023-08-14,162.0,162.779999,159.179993,160.0
2023-08-15,159.539993,160.789993,158.919998,159.179993
2023-08-16,159.880005,160.970001,158.369995,159.259995
2023-08-17,160.899994,161.139999,155.020004,155.690002
2023-08-18,155.309998,159.669998,155.309998,157.929993
2023-08-21,157.630005,158.839996,157.039993,157.509995
2023-08-22,156.970001,157.309998,156.240005,157.009995
2023-08-23,156.610001,158.399994,156.509995,158.100006
2023-08-24,158.130005,159.229996,156.820007,156.889999
2023-08-25,157.179993,158.039993,156.539993,157.820007
2023-08-28,157.860001,158.830002,157.860001,158.720001
2023-08-29,159.0,160.229996,158.860001,160.050003
2023-08-30,160.399994,161.289993,159.919998,161.199997
2023-08-31,161.119995,162.990005,160.960007,162.610001
2023-09-01,162.869995,162.960007,160.149994,161.570007
2023-09-05,161.850006,162.800003,160.179993,160.270004
2023-09-06,160.399994,162.169998,159.910004,161.470001
2023-09-07,162.0,163.479996,161.490005,163.470001
2023-09-08,163.479996,163.860001,163.070007,163.770004
2023-09-11,164.0,164.479996,163.660004,164.339996
2023-09-12,164.5,164.929993,164.039993,164.520004
2023-09-13,164.929993,165.850006,164.369995,164.559998
2023-09-14,165.0,165.740005,164.410004,165.25
2023-09-15,165.210007,165.660004,163.770004,164.639999
2023-09-18,164.679993,165.199997,163.25,163.419998
2023-09-19,163.380005,163.779999,162.350006,163.380005
2023-09-20,163.600006,164.710007,162.960007,163.910004
2023-09-21,164.259995,164.5,161.789993,161.919998
2023-09-22,162.229996,163.229996,161.919998,162.350006
2023-09-25,162.369995,163.110001,161.869995,163.070007
2023-09-26,162.940002,163.539993,162.350006,162.5
2023-09-27,162.0,162.229996,160.289993,161.720001
2023-09-28,162.0,162.830002,161.589996,162.539993
2023-09-29,163.029999,163.130005,159.190002,159.929993
2023-10-02,159.490005,160.270004,158.309998,160.100006
2023-10-03,159.690002,160.75,158.679993,159.089996
2023-10-04,159.649994,161.050003,159.009995,161.0
2023-10-05,160.449997,160.960007,159.0,159.080002
2023-10-06,158.649994,158.990005,151.649994,156.410004
2023-10-09,155.080002,155.850006,153.259995,155.839996
2023-10-10,156.229996,158.080002,155.660004,157.600006
2023-10-11,158.259995,159.490005,157.039993,158.229996
2023-10-12,158.529999,159.309998,157.770004,158.949997
2023-10-13,159.259995,160.460007,158.899994,159.830002
2023-10-16,160.539993,162.080002,160.320007,161.210007
2023-10-17,160.740005,161.710007,160.389999,161.419998
2023-10-18,161.880005,162.360001,160.720001,161.539993
2023-10-19,161.429993,161.820007,160.220001,160.770004
2023-10-20,160.830002,161.100006,158.710007,158.759995
2023-10-23,158.729996,161.350006,158.020004,161.009995
2023-10-24,161.399994,163.479996,161.389999,163.25
2023-10-25,163.160004,164.330002,162.470001,162.759995
2023-10-26,162.710007,163.850006,161.610001,161.770004
2023-10-27,161.479996,161.970001,160.550003,161.169998
2023-10-30,161.460007,163.259995,160.789993,163.020004
2023-10-31,163.0,163.619995,161.949997,163.410004
2023-11-01,164.210007,165.380005,162.979996,164.869995
2023-11-02,164.380005,166.190002,163.630005,165.520004
2023-11-03,165.880005,166.300003,164.5,164.660004
2023-11-06,164.5,165.630005,164.070007,164.880005
2023-11-07,165.770004,166.610001,165.330002,165.649994
2023-11-08,165.839996,166.279999,163.580002,164.300003
2023-11-09,164.369995,164.520004,163.25,163.919998
2023-11-10,164.550003,166.440002,163.899994,166.190002
2023-11-13,166.380005,167.869995,166.050003,167.679993
2023-11-14,168.169998,169.149994,167.25,167.649994
2023-11-15,168.380005,169.940002,167.509995,169.779999
2023-11-16,158.75,159.449997,155.5,156.039993
2023-11-17,155.949997,157.539993,155.009995,155.350006
2023-11-20,155.539993,156.009995,155.009995,155.300003
2023-11-21,155.460007,156.850006,154.130005,155.860001
2023-11-22,155.720001,156.050003,154.380005,154.669998
2023-11-24,155.149994,156.130005,154.699997,156.059998
2023-11-27,155.949997,157.360001,155.949997,156.770004
2023-11-28,156.660004,158.919998,156.660004,158.639999
2023-11-29,158.770004,158.770004,155.610001,156.080002
2023-11-30,156.020004,156.350006,154.509995,155.690002
2023-12-01,155.380005,155.610001,152.630005,154.339996
2023-12-04,153.320007,154.929993,153.309998,154.300003
2023-12-05,154.449997,155.850006,153.740005,155.729996
2023-12-06,155.550003,155.830002,153.649994,154.039993
2023-12-07,154.350006,154.539993,152.229996,152.460007
2023-12-08,152.0,152.210007,150.240005,150.860001
2023-12-11,,150.33136439323425,148.2928295135498,
