,Open,High,Low,Close
2023-08-07,148.740005,149.850006,148.570007,148.889999
2023-08-08,149.059998,149.220001,146.839996,147.270004
2023-08-09,147.020004,149.029999,146.889999,148.490005
2023-08-10,148.410004,149.119995,146.720001,147.410004
2023-08-11,147.610001,147.880005,146.839996,147.570007
2023-08-14,147.479996,148.440002,147.160004,148.020004
2023-08-15,147.720001,147.929993,146.029999,146.070007
2023-08-16,146.070007,148.639999,146.050003,147.759995
2023-08-17,147.589996,147.949997,145.740005,145.789993
2023-08-18,145.550003,147.380005,145.360001,146.279999
2023-08-21,146.149994,147.179993,145.759995,146.740005
2023-08-22,146.490005,147.520004,146.289993,146.399994
2023-08-23,147.050003,147.279999,145.940002,146.300003
2023-08-24,146.080002,146.869995,145.0,145.009995
2023-08-25,145.570007,146.669998,145.460007,146.050003
2023-08-28,146.009995,146.660004,145.070007,145.440002
2023-08-29,145.070007,145.990005,144.130005,145.940002
2023-08-30,146.669998,147.179993,145.380005,145.899994
2023-08-31,146.360001,146.360001,144.119995,144.130005
2023-09-01,144.429993,145.419998,144.179993,144.899994
2023-09-05,144.75,145.490005,143.830002,145.070007
2023-09-06,144.679993,144.880005,143.789993,144.149994
2023-09-07,144.660004,146.880005,144.429993,146.759995
2023-09-08,147.759995,148.059998,145.830002,146.220001
2023-09-11,146.190002,147.669998,146.190002,147.330002
2023-09-12,147.669998,148.839996,147.270004,148.570007
2023-09-13,148.910004,151.139999,148.479996,151.020004
2023-09-14,151.289993,151.789993,149.729996,150.440002
2023-09-15,150.399994,151.75,149.839996,150.139999
2023-09-18,150.0,150.369995,148.550003,148.960007
2023-09-19,148.960007,149.360001,148.210007,149.25
2023-09-20,149.419998,150.619995,148.610001,149.300003
2023-09-21,149.330002,150.119995,147.169998,147.350006
2023-09-22,146.690002,147.860001,146.179993,146.360001
2023-09-25,146.160004,147.029999,145.869995,146.350006
2023-09-26,146.210007,146.699997,145.270004,145.679993
2023-09-27,145.820007,146.059998,143.990005,144.729996
2023-09-28,145.190002,145.699997,144.880005,144.979996
2023-09-29,144.050003,144.770004,142.259995,142.509995
2023-10-02,142.229996,142.440002,140.320007,141.160004
2023-10-03,140.820007,142.690002,140.229996,142.5
2023-10-04,142.690002,143.600006,141.559998,143.169998
2023-10-05,143.229996,144.149994,142.949997,143.5
2023-10-06,142.990005,144.649994,141.800003,144.389999
2023-10-09,144.399994,146.699997,144.100006,146.619995
2023-10-10,146.660004,147.050003,145.339996,146.389999
2023-10-11,146.330002,146.710007,144.820007,146.470001
2023-10-12,147.669998,148.029999,145.240005,145.990005
2023-10-13,146.179993,147.350006,145.779999,147.350006
2023-10-16,147.220001,148.639999,146.860001,148.229996
2023-10-17,148.009995,149.009995,147.479996,148.089996
2023-10-18,148.339996,148.580002,146.809998,147.220001
2023-10-19,146.399994,147.800003,145.330002,145.789993
2023-10-20,146.0,146.75,144.990005,145.139999
2023-10-23,145.789993,147.100006,144.360001,144.419998
2023-10-24,144.669998,145.679993,142.649994,143.300003
2023-10-25,143.550003,148.339996,143.550003,147.580002
2023-10-26,147.100006,147.679993,145.320007,146.020004
